a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
2	6	1343	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	0.000001	0.000003	0.000000	0.000000	0.000004	0.000000	0.000004	0.000006	-0.000000	-1915.624073	74	-1915.625028	0.201500	2.703151e-01,2.475597e-01,1.094599e-07,2.379744e-01,2.441504e-01,8.657068e-08,2.404676e-08,1.039893e-07,2.249484e-09	0.000001	0.502849	0.250710	-2001.628808	22
2	7	1447	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000004	0.000000	0.000000	0.000007	0.000000	0.000007	0.000007	0.000000	-2199.030537	86	-2199.030781	0.217104	2.858795e-01,1.978683e-01,5.102021e-08,2.373458e-01,2.789054e-01,1.904618e-07,4.568203e-07,1.069091e-07,1.969217e-07	0.000002	0.640845	0.280863	-2305.896122	26
2	8	1363	0.907148	0.000000	0.092852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092852	0.000000	0.000000	0.046426	0.000000	0.000000	0.092852	0.000000	0.092852	0.092852	-0.000000	-1969.975479	82	-1	0.204501	2.908100e-01,2.112889e-01,8.640892e-08,1.536573e-01,3.442425e-01,1.257841e-08,1.103639e-06,6.116304e-08,1.204718e-08	0.000003	0.943266	0.326780	-2056.553578	22
2	9	1227	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000001	0.000015	0.000000	0.000000	0.000030	0.000000	0.000030	0.000031	-0.000000	-1751.693319	110	-1751.694252	0.184096	2.977654e-01,2.225199e-01,1.155220e-08,1.979539e-01,2.817559e-01,7.552277e-08,5.000269e-09,4.023588e-07,4.474111e-06	0.000000	0.670091	0.286341	-1843.381879	34
2	10	1461	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	0.000000	0.000000	0.000012	0.000000	0.000000	0.000024	0.000000	0.000024	0.000024	-0.000000	-2159.263250	98	-2159.263892	0.219205	2.506298e-01,2.600652e-01,1.604391e-08,1.699050e-01,3.193997e-01,1.919073e-11,4.519529e-08,2.205604e-07,2.717960e-08	0.000000	0.742841	0.298848	-2211.778759	26
2	11	1364	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000010	0.000000	0.000000	0.000020	0.000000	0.000020	0.000020	0.000000	-1930.099228	130	-1930.099611	0.204651	3.165537e-01,1.653632e-01,1.136296e-08,2.265805e-01,2.915022e-01,4.270624e-09,1.022298e-07,2.792551e-07,3.021009e-09	0.000000	0.743734	0.298992	-2049.704484	22
2	12	1327	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000867	0.000000	0.000000	0.000434	0.000000	0.000000	0.000867	0.000000	0.000867	0.000867	0.000000	-1926.288222	218	-1926.288676	0.199100	2.768075e-01,2.114622e-01,1.877359e-10,1.868956e-01,3.248346e-01,6.824573e-09,2.440679e-08,5.077923e-10,3.953768e-10	0.000000	0.815434	0.309949	-2037.675382	22
2	13	1532	0.887789	0.000000	0.112211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112211	0.000000	0.000000	0.056105	0.000000	0.000000	0.112211	0.000000	0.112211	0.112211	-0.000000	-2185.263110	138	-1	0.229857	3.215411e-01,1.795568e-01,1.162314e-11,1.721244e-01,3.267772e-01,6.732831e-08,2.731024e-07,4.197534e-08,5.068676e-08	0.000001	0.929185	0.325075	-2257.873558	22
2	14	1387	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000262	0.000000	0.000000	0.000131	0.000000	0.000000	0.000262	0.000000	0.000262	0.000262	0.000000	-2008.929720	146	-2008.930268	0.208102	2.802844e-01,2.117445e-01,1.032405e-08,1.868120e-01,3.211588e-01,5.511644e-08,1.024456e-07,1.286110e-07,1.253792e-09	0.000000	0.805804	0.308547	-2099.688139	26
2	15	1352	0.852303	0.000013	0.147685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147691	0.000000	0.000000	0.073845	0.000000	0.000000	0.147685	0.000000	0.147685	0.147691	0.000000	-1858.621507	74	-1	0.202851	3.359290e-01,1.752031e-01,5.293824e-11,1.441933e-01,3.446743e-01,1.078486e-08,7.432723e-08,2.578722e-09,1.429816e-07	0.000000	1.079142	0.341686	-1952.237237	22
2	16	1391	0.941119	0.000000	0.058878	0.000001	0.000001	0.000000	0.000000	0.000001	0.000000	0.058879	0.000001	0.000003	0.029440	0.000000	0.000001	0.058879	0.000000	0.058879	0.058881	-0.000000	-1953.189275	74	-1	0.208702	3.362355e-01,1.686183e-01,2.416439e-08,1.973739e-01,2.977718e-01,6.385279e-09,4.426640e-07,1.733178e-08,1.913121e-08	0.000002	0.813601	0.309683	-2039.170695	22
2	17	1474	0.936555	0.000000	0.063445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063445	0.000000	0.000000	0.031722	0.000000	0.000000	0.063445	0.000000	0.063445	0.063445	-0.000000	-2133.205305	74	-1	0.221155	3.225270e-01,1.886829e-01,5.878445e-09,1.941660e-01,2.946241e-01,8.778159e-09,2.336829e-09,2.510257e-10,2.292599e-08	0.000000	0.769557	0.303081	-2222.194788	22
