a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
3	8	1531	0.985052	0.000000	0.014948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014948	0.000000	0.000000	0.007474	0.000000	0.000000	0.014948	0.000000	0.014948	0.014948	-0.000000	-2211.595941	102	-1	0.229707	2.730821e-01,2.083829e-01,9.105959e-08,1.952389e-01,3.232959e-01,3.559716e-09,2.251065e-08,4.361423e-09,4.052597e-10	0.000000	0.800987	0.307838	-2304.659869	22
3	9	1335	0.986940	0.000000	0.013060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013060	0.000000	0.000000	0.006530	0.000000	0.000000	0.013060	0.000000	0.013060	0.013060	-0.000000	-1986.661262	138	-1	0.200300	2.969135e-01,1.920347e-01,1.341541e-05,2.138558e-01,2.971825e-01,1.289072e-09,1.185853e-12,1.027905e-09,7.055128e-09	0.000045	0.732150	0.297080	-2066.748721	34
3	10	1540	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000051	0.000000	0.000000	0.000025	0.000000	0.000000	0.000051	0.000000	0.000051	0.000051	-0.000000	-2277.385676	102	-2277.386336	0.231058	2.449512e-01,2.439168e-01,1.381261e-07,1.639987e-01,3.471323e-01,2.814480e-07,4.226256e-07,8.889873e-08,3.154410e-08	0.000002	0.850989	0.314949	-2332.772985	19
3	11	1442	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	-2139.102383	66	-2139.102562	0.216354	2.887974e-01,2.080921e-01,1.732383e-08,2.365189e-01,2.665915e-01,2.517342e-08,1.937091e-08,2.557804e-08,2.889819e-08	0.000000	0.599606	0.272646	-2260.223334	22
3	12	1378	0.924149	0.000037	0.075814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075833	0.000000	0.000000	0.037916	0.000000	0.000000	0.075814	0.000000	0.075814	0.075833	0.000000	-2043.551415	362	-1	0.206752	3.003968e-01,1.942006e-01,2.416976e-09,1.688837e-01,3.365188e-01,1.384152e-08,5.532624e-12,9.655615e-09,2.823282e-08	0.000000	0.926834	0.324787	-2127.715527	22
3	13	1646	0.929247	0.000000	0.070753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070753	0.000000	0.000000	0.035377	0.000000	0.000000	0.070753	0.000000	0.070753	0.070753	0.000000	-2377.158415	70	-1	0.246962	2.789449e-01,1.883481e-01,2.038360e-11,1.915184e-01,3.411880e-01,2.764121e-07,1.370400e-07,3.506222e-08,2.257608e-08	0.000000	0.898178	0.321196	-2452.378762	18
3	14	1433	0.938549	0.000002	0.061446	0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	0.061447	0.000001	0.000003	0.030724	0.000001	0.000001	0.061446	0.000001	0.061446	0.061449	-0.000001	-2035.367649	86	-1	0.215004	3.144403e-01,1.940077e-01,1.072651e-07,1.816025e-01,3.099058e-01,6.610454e-08,1.905463e-08,1.136471e-07,4.349975e-05	0.000000	0.825072	0.311331	-2131.178764	38
3	15	1416	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000540	0.000000	0.000000	0.000270	0.000000	0.000000	0.000539	0.000000	0.000540	0.000540	-0.000000	-2007.473758	198	-2007.474388	0.212453	2.914532e-01,2.024300e-01,3.857223e-07,2.103971e-01,2.957187e-01,2.472935e-08,5.563557e-09,1.060011e-07,5.395096e-07	0.000001	0.716325	0.294462	-2107.292656	18
3	16	1471	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000002	0.000002	0.000005	0.000002	0.000002	0.000002	0.000002	0.000004	0.000008	0.000000	-2122.644851	71	-2122.646306	0.220705	2.989540e-01,2.153194e-01,1.041603e-09,2.387575e-01,2.469691e-01,1.347195e-09,4.932247e-09,1.597314e-08,4.021230e-08	0.000000	0.543893	0.260512	-2241.151119	22
3	17	1432	0.997121	0.000000	0.002879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002879	0.000000	0.000000	0.001439	0.000000	0.000000	0.002879	0.000000	0.002879	0.002879	-0.000000	-2176.108875	138	-1	0.214854	3.071943e-01,2.061674e-01,5.120321e-07,2.075255e-01,2.791118e-01,3.948130e-10,7.397888e-10,2.281361e-07,1.814067e-07	0.000002	0.674682	0.287176	-2248.401407	22
3	18	1539	0.877531	0.000003	0.122464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.122467	0.000002	0.000002	0.061234	0.000001	0.000001	0.122464	0.000001	0.122466	0.122467	-0.000000	-2221.811081	47	-1	0.230908	2.921553e-01,1.925842e-01,2.819989e-07,1.562834e-01,3.589767e-01,2.104421e-08,2.758171e-08,1.255159e-09,5.568205e-08	0.000001	1.028976	0.336491	-2309.785956	22
3	19	1527	0.922499	0.000029	0.077472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077487	0.000000	0.000000	0.038743	0.000000	0.000000	0.077472	0.000000	0.077472	0.077487	-0.000000	-2225.388998	82	-1	0.229107	2.860052e-01,1.972635e-01,1.287928e-08,1.785469e-01,3.381829e-01,2.209700e-08,2.081445e-07,1.274460e-06,1.625318e-09	0.000001	0.899873	0.321412	-2271.457917	18
4	5	1542	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.000000	0.000003	0.000003	-0.000000	-2220.339837	74	-2220.339948	0.231358	2.802835e-01,1.908854e-01,1.702230e-09,2.358674e-01,2.929632e-01,3.198583e-08,3.201416e-07,7.334888e-08,3.720731e-11	0.000001	0.686493	0.289294	-2280.658669	22
4	6	1527	0.967554	0.000002	0.032444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032445	0.000000	0.000000	0.016223	0.000000	0.000000	0.032444	0.000000	0.032444	0.032445	-0.000000	-2180.499438	90	-1	0.229107	2.884862e-01,1.798334e-01,1.390634e-07,2.362001e-01,2.954788e-01,1.020723e-06,3.276033e-07,4.179311e-09,9.505934e-09	0.000002	0.710226	0.293426	-2222.158280	22
4	7	1544	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000015	0.000000	0.000000	0.000008	0.000000	0.000000	0.000015	0.000000	0.000015	0.000015	0.000000	-2279.951974	102	-2279.952490	0.231658	2.730667e-01,1.937061e-01,1.808541e-08,2.617692e-01,2.714575e-01,2.782656e-08,2.900700e-07,1.025175e-07,7.744191e-10	0.000001	0.595987	0.271895	-2346.938892	18
4	8	1645	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000081	0.000000	0.000000	0.000040	0.000000	0.000000	0.000081	0.000000	0.000081	0.000081	-0.000000	-2375.938408	122	-2375.939143	0.246812	2.531107e-01,2.073075e-01,3.586896e-07,2.094182e-01,3.301632e-01,2.618006e-08,8.823962e-10,1.673810e-08,2.105767e-10	0.000001	0.792279	0.306543	-2452.877004	26
4	9	1376	0.971446	0.000000	0.028554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028554	0.000000	0.000000	0.014277	0.000000	0.000000	0.028554	0.000000	0.028554	0.028554	0.000000	-1960.064490	74	-1	0.206452	2.987845e-01,1.772236e-01,4.785220e-08,2.212624e-01,3.027294e-01,1.513105e-08,3.578750e-09,3.691632e-08,6.889237e-10	0.000000	0.759699	0.301540	-2020.879802	22
4	10	1709	0.927554	0.000004	0.072442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072444	0.000000	0.000000	0.036222	0.000000	0.000000	0.072442	0.000000	0.072442	0.072444	0.000000	-2599.088890	66	-1	0.256414	2.467705e-01,2.268214e-01,3.347103e-07,1.722889e-01,3.541187e-01,9.093281e-09,1.777855e-08,4.318631e-08,1.886792e-07	0.000001	0.887269	0.319789	-2603.247211	22
4	11	1538	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000002	0.000000	0.000000	0.000004	0.000000	0.000004	0.000005	0.000000	-2258.270054	74	-2258.271056	0.230758	2.659708e-01,1.962550e-01,2.921080e-07,2.685880e-01,2.691858e-01,1.859662e-08,2.666087e-08,7.542206e-09,9.625160e-09	0.000001	0.579089	0.268323	-2337.557821	26
4	12	1476	0.921433	0.000008	0.078556	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.078560	0.000001	0.000002	0.039280	0.000000	0.000001	0.078556	0.000000	0.078556	0.078562	-0.000000	-2162.241104	62	-1	0.221455	2.801060e-01,1.977002e-01,5.124087e-07,1.827843e-01,3.394089e-01,2.345302e-08,4.406852e-12,3.817444e-10,6.302572e-08	0.000002	0.892043	0.320407	-2211.537200	22
4	13	1688	0.958766	0.000000	0.041233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041234	0.000000	0.000000	0.020617	0.000000	0.000000	0.041233	0.000000	0.041234	0.041234	0.000000	-2442.223561	142	-1	0.253263	2.764538e-01,1.861283e-01,2.966197e-10,2.115413e-01,3.258766e-01,1.772383e-08,1.086057e-08,2.256012e-09,1.036209e-08	0.000000	0.819466	0.310529	-2509.530380	22
4	14	1478	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000658	0.000000	0.000000	0.000329	0.000000	0.000000	0.000658	0.000000	0.000658	0.000658	0.000000	-2179.514529	262	-2179.515206	0.221755	2.626426e-01,1.828769e-01,6.966176e-08,2.136669e-01,3.408128e-01,5.519835e-07,1.104124e-07,2.439115e-08,2.912186e-11	0.000001	0.859457	0.316103	-2227.951432	26
4	15	1597	0.972473	0.000000	0.027527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027527	0.000000	0.000000	0.013764	0.000000	0.000000	0.027527	0.000000	0.027527	0.027527	-0.000000	-2282.261316	134	-1	0.239610	2.546263e-01,1.911697e-01,5.314326e-09,2.146408e-01,3.395631e-01,1.237222e-08,5.767287e-09,6.625294e-10,3.291530e-08	0.000000	0.836753	0.312980	-2321.361559	22
4	16	1633	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000031	0.000000	0.000000	0.000016	0.000000	0.000000	0.000031	0.000000	0.000031	0.000031	0.000000	-2296.344554	102	-2296.345589	0.245011	2.707458e-01,1.894388e-01,5.164722e-08,2.327575e-01,3.070575e-01,1.811112e-09,8.156560e-10,1.793152e-07,1.019202e-07	0.000000	0.727286	0.296298	-2409.035440	26
4	17	1507	0.980558	0.000000	0.019442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019442	0.000000	0.000000	0.009721	0.000000	0.000000	0.019442	0.000000	0.019442	0.019442	0.000000	-2243.478795	102	-1	0.226107	2.879269e-01,1.887138e-01,5.675641e-07,2.414970e-01,2.818617e-01,2.077551e-07,2.139679e-10,2.785405e-10,2.997772e-09	0.000002	0.655170	0.283581	-2282.027602	22
4	18	1608	0.890720	0.000023	0.109256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109268	0.000000	0.000000	0.054634	0.000000	0.000000	0.109256	0.000000	0.109256	0.109268	-0.000000	-2291.029227	294	-1	0.241260	2.937315e-01,1.870305e-01,2.067449e-08,1.792601e-01,3.399779e-01,1.083614e-08,4.615772e-10,3.448963e-09,2.641635e-10	0.000000	0.928164	0.324950	-2352.159945	22
4	19	1601	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000061	0.000001	0.000001	0.000031	0.000001	0.000001	0.000061	0.000001	0.000061	0.000061	-0.000000	-2330.150082	107	-2330.151375	0.240210	2.349830e-01,2.071692e-01,4.866347e-09,2.131422e-01,3.447055e-01,3.349752e-09,1.598315e-08,1.427990e-09,1.170375e-10	0.000000	0.820119	0.310623	-2358.144900	22
5	6	1500	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000004	0.000000	0.000004	0.000004	-0.000000	-2122.867469	94	-2122.867626	0.225056	2.767443e-01,2.297062e-01,7.662411e-08,2.181375e-01,2.754117e-01,3.301237e-09,6.567490e-08,6.843304e-08,2.341997e-08	0.000001	0.614973	0.275779	-2187.825311	22
5	7	1483	0.965343	0.000001	0.034655	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034656	0.000000	0.000000	0.017328	0.000000	0.000000	0.034655	0.000000	0.034656	0.034656	-0.000000	-2224.542353	110	-1	0.222506	3.222909e-01,1.925416e-01,9.168599e-07,1.949025e-01,2.902638e-01,3.361020e-12,2.257944e-12,2.296584e-08,3.228793e-07	0.000003	0.749174	0.299866	-2332.016238	30
5	8	1400	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000144	0.000000	0.000000	0.000072	0.000000	0.000000	0.000143	0.000000	0.000144	0.000144	-0.000000	-2051.476118	118	-2051.477079	0.210053	2.783187e-01,2.110675e-01,4.342218e-08,1.778384e-01,3.327752e-01,6.125662e-09,7.180298e-08,2.811512e-08,2.362320e-08	0.000000	0.855670	0.315589	-2138.862745	26
5	9	1289	0.915386	0.000000	0.084613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084614	0.000000	0.000000	0.042307	0.000000	0.000000	0.084613	0.000000	0.084613	0.084614	-0.000000	-1912.483078	134	-1	0.193398	3.070896e-01,1.973634e-01,4.969860e-10,1.743697e-01,3.182553e-01,4.429686e-10,1.506642e-08,1.311043e-07,2.921769e-03	0.000000	0.856139	0.315653	-2001.651538	22
5	10	1612	0.942698	0.000001	0.057300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057301	0.000000	0.000000	0.028650	0.000000	0.000000	0.057300	0.000000	0.057300	0.057301	-0.000000	-2407.727569	78	-1	0.241860	2.635526e-01,2.431248e-01,3.301428e-09,1.468362e-01,3.464855e-01,4.453067e-09,7.854178e-07,2.083201e-08,3.405798e-09	0.000002	0.888511	0.319950	-2455.040108	26
5	11	1535	0.995338	0.000000	0.004662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004662	0.000000	0.000000	0.002331	0.000000	0.000000	0.004662	0.000000	0.004662	0.004662	-0.000000	-2254.230573	130	-1	0.230308	3.180180e-01,1.829454e-01,1.168980e-07,2.183798e-01,2.806563e-01,5.704695e-08,3.447302e-07,1.313395e-08,3.812237e-10	0.000002	0.699323	0.291548	-2370.317154	26
5	12	1425	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000000	0.000000	0.000007	0.000000	0.000000	0.000014	0.000000	0.000014	0.000014	-0.000000	-2065.951835	102	-2065.952182	0.213803	2.801969e-01,2.141963e-01,2.163933e-08,2.041238e-01,3.014827e-01,5.694805e-08,2.343728e-08,1.125463e-07,5.266110e-08	0.000000	0.720698	0.295199	-2160.611421	22
5	13	1540	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000025	0.000000	0.000000	0.000012	0.000000	0.000000	0.000024	0.000000	0.000024	0.000025	-0.000000	-2311.172034	82	-2311.172749	0.231058	2.764349e-01,2.264625e-01,1.792654e-07,2.034605e-01,2.936414e-01,2.092153e-08,1.220525e-07,3.676738e-07,1.348220e-09	0.000001	0.683008	0.288674	-2392.491756	26
5	14	1421	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000040	0.000000	0.000000	0.000020	0.000000	0.000000	0.000036	0.000000	0.000036	0.000040	0.000000	-2015.697092	114	-2015.698015	0.213203	2.875812e-01,1.926720e-01,1.378828e-07,2.088763e-01,3.108677e-01,3.150304e-08,1.929606e-08,1.437464e-06,1.157088e-06	0.000001	0.774169	0.303793	-2110.481116	23
5	15	1457	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000768	0.000000	0.000000	0.000384	0.000000	0.000000	0.000768	0.000000	0.000768	0.000768	0.000000	-2086.046620	182	-2086.047331	0.218605	2.999022e-01,2.273939e-01,6.775786e-07,1.773605e-01,2.953410e-01,3.787793e-07,1.014937e-06,2.692784e-07,7.059910e-09	0.000006	0.729675	0.296691	-2173.303557	18
5	16	1616	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000132	0.000001	0.000001	0.000067	0.000001	0.000001	0.000132	0.000001	0.000132	0.000132	-0.000000	-2354.527562	110	-2354.528627	0.242461	2.926194e-01,2.027313e-01,2.479321e-07,2.079254e-01,2.967226e-01,9.172566e-08,5.701585e-07,2.068336e-07,1.450304e-07	0.000003	0.722554	0.295509	-2479.864319	23
5	17	1473	0.985042	0.000000	0.014958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014958	0.000000	0.000000	0.007479	0.000000	0.000000	0.014958	0.000000	0.014958	0.014958	0.000000	-2161.303563	98	-1	0.221005	3.210451e-01,1.866376e-01,6.400117e-07,2.037536e-01,2.885631e-01,6.001626e-08,2.141250e-08,4.623865e-09,4.445396e-09	0.000002	0.739163	0.298250	-2272.831400	26
5	18	1517	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000000	0.000000	0.000007	0.000000	0.000000	0.000013	0.000000	0.000013	0.000014	-0.000000	-2136.226322	86	-2136.227184	0.227607	2.757652e-01,2.227527e-01,8.632232e-07,1.957931e-01,3.056875e-01,1.151634e-09,3.710821e-09,2.085333e-08,6.832324e-07	0.000003	0.730355	0.296805	-2261.617063	23
5	19	1505	0.981849	0.000000	0.018150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018151	0.000000	0.000000	0.009075	0.000000	0.000000	0.018150	0.000000	0.018150	0.018151	-0.000000	-2221.058204	106	-1	0.225806	2.777612e-01,2.159671e-01,6.595318e-10,1.848858e-01,3.213856e-01,2.069572e-10,5.539874e-08,3.215445e-07,8.668177e-10	0.000000	0.801754	0.307951	-2301.026982	26
6	7	1479	0.962432	0.000001	0.037567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037567	0.000000	0.000000	0.018784	0.000000	0.000000	0.037567	0.000000	0.037567	0.037567	0.000000	-2118.511121	66	-1	0.221905	3.063138e-01,2.118487e-01,6.228441e-07,2.000386e-01,2.817983e-01,2.481980e-11,1.601515e-08,1.076280e-09,8.128924e-09	0.000002	0.684163	0.288879	-2211.117260	22
6	8	1473	0.934119	0.000007	0.065873	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.065877	0.000001	0.000000	0.032939	0.000000	0.000000	0.065874	0.000000	0.065874	0.065877	0.000000	-2063.720194	70	-1	0.221005	2.806383e-01,2.137803e-01,4.545348e-08,1.821518e-01,3.234281e-01,6.094543e-07,1.164253e-09,6.759019e-07,1.686928e-07	0.000000	0.816875	0.310157	-2127.903832	22
6	9	1296	0.919020	0.000006	0.080974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080977	0.000000	0.000000	0.040489	0.000000	0.000000	0.080974	0.000000	0.080974	0.080977	-0.000000	-1861.209283	82	-1	0.194449	3.072598e-01,1.961659e-01,1.231056e-09,1.930613e-01,3.035119e-01,1.091107e-06,1.580600e-08,7.341871e-09,3.528812e-08	0.000000	0.779779	0.304654	-1921.859419	22
6	10	1560	0.975795	0.000000	0.024204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024204	0.000001	0.000000	0.012102	0.000000	0.000000	0.024204	0.000000	0.024204	0.024205	0.000000	-2314.501109	110	-1	0.234059	2.355385e-01,2.568634e-01,2.103277e-09,1.613434e-01,3.462548e-01,8.329960e-11,6.028574e-09,1.102211e-08,1.553257e-09	0.000000	0.827951	0.311740	-2320.880563	22
6	11	1554	0.979500	0.000003	0.020497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020498	0.000000	0.000000	0.010249	0.000000	0.000000	0.020497	0.000000	0.020497	0.020498	-0.000000	-2185.255215	122	-1	0.233158	3.328143e-01,1.822260e-01,1.695774e-09,2.109037e-01,2.740541e-01,1.438693e-06,1.238094e-10,5.441708e-07,9.089700e-11	0.000000	0.697105	0.291163	-2283.665443	26
6	12	1516	0.967150	0.000000	0.032850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032850	0.000000	0.000000	0.016425	0.000000	0.000000	0.032850	0.000000	0.032850	0.032850	-0.000000	-2114.079414	82	-1	0.227457	2.845472e-01,2.172717e-01,8.759281e-07,2.060096e-01,2.921702e-01,1.229416e-07,2.523608e-07,8.807295e-08,9.540601e-09	0.000004	0.690249	0.289958	-2192.456790	23
6	13	1672	0.978408	0.000000	0.021591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021591	0.000000	0.000000	0.010796	0.000000	0.000000	0.021591	0.000000	0.021591	0.021592	-0.000000	-2316.947485	110	-1	0.250863	2.938638e-01,2.143598e-01,1.481135e-07,1.973010e-01,2.944750e-01,2.503899e-08,1.269055e-07,3.266903e-08,4.969943e-09	0.000001	0.715333	0.294295	-2383.618648	22
6	14	1525	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000003	0.000004	0.000003	0.000003	0.000001	0.000003	0.000004	0.000004	-0.000000	-2144.824886	67	-2144.826387	0.228807	2.721861e-01,2.414663e-01,2.432896e-06,2.227751e-01,2.635700e-01,4.953270e-13,8.953073e-11,1.133073e-10,1.314035e-10	0.000009	0.567740	0.265856	-2245.049989	30
6	15	1460	0.995421	0.000000	0.004579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004579	0.000000	0.000000	0.002290	0.000000	0.000000	0.004579	0.000000	0.004579	0.004579	0.000000	-2045.274711	130	-1	0.219055	2.820401e-01,2.080966e-01,7.892931e-10,2.103909e-01,2.994721e-01,8.213667e-10,2.034249e-07,1.042765e-07,1.102539e-08	0.000001	0.715605	0.294341	-2117.367681	23
6	16	1565	0.961247	0.000004	0.038748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038750	0.000000	0.000000	0.019375	0.000000	0.000000	0.038748	0.000000	0.038748	0.038750	0.000000	-2162.599058	86	-1	0.234809	3.252503e-01,1.684060e-01,8.757266e-09,2.245708e-01,2.817712e-01,8.171765e-07,5.047085e-07,2.176819e-07,8.976009e-08	0.000002	0.717015	0.294578	-2245.742208	27
6	17	1488	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000027	0.000000	0.000000	0.000014	0.000000	0.000000	0.000027	0.000000	0.000027	0.000027	0.000000	-2177.543468	78	-2177.544393	0.223256	2.908813e-01,2.214590e-01,1.256875e-06,2.251286e-01,2.625294e-01,1.206475e-07,1.719650e-07,1.308039e-07,8.804396e-08	0.000005	0.587854	0.270187	-2243.751847	26
6	18	1509	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000060	0.000002	0.000000	0.000030	0.000000	0.000000	0.000060	0.000000	0.000060	0.000061	0.000001	-2111.314798	174	-2111.315708	0.226407	2.866816e-01,2.212916e-01,6.846196e-07,1.875586e-01,3.044670e-01,1.041228e-07,1.069905e-07,1.250740e-07,2.909666e-07	0.000003	0.744689	0.299145	-2189.894866	18
6	19	1515	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000002	0.000000	0.000002	0.000005	-0.000000	-2160.872583	90	-2160.873126	0.227307	2.467226e-01,2.606175e-01,4.066249e-08,2.192253e-01,2.734295e-01,6.044287e-09,1.008444e-07,4.918707e-06,4.627202e-09	0.000001	0.569825	0.266317	-2222.128611	27
7	8	1577	0.922402	0.000001	0.077597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077597	0.000000	0.000000	0.038799	0.000000	0.000000	0.077597	0.000000	0.077597	0.077597	0.000000	-2341.095740	98	-1	0.236609	2.953381e-01,2.201502e-01,1.205724e-07,1.608394e-01,3.236719e-01,9.215524e-08,2.949411e-08,4.356142e-09,5.444285e-08	0.000000	0.849555	0.314754	-2441.585168	22
7	9	1281	0.930398	0.000000	0.069601	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.069602	0.000001	0.000001	0.034801	0.000000	0.000000	0.069602	0.000000	0.069602	0.069602	0.000000	-1900.825142	102	-1	0.192198	3.160104e-01,2.105729e-01,2.811098e-08,1.770586e-01,2.963580e-01,3.128917e-10,6.559432e-09,3.729716e-08,1.371197e-08	0.000000	0.764535	0.302299	-1958.737298	22
7	10	1681	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000025	0.000000	0.000000	0.000013	0.000000	0.000000	0.000025	0.000000	0.000025	0.000025	-0.000000	-2524.714622	62	-2524.715554	0.252213	2.604595e-01,2.901364e-01,1.624495e-08,1.601795e-01,2.892245e-01,7.341034e-08,7.361095e-09,9.056851e-09,4.007336e-10	0.000000	0.642270	0.281138	-2551.151891	22
7	11	1547	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.000000	0.000003	0.000003	-0.000000	-2237.859032	90	-2237.859186	0.232108	3.118120e-01,2.319941e-01,2.061353e-06,2.089488e-01,2.472428e-01,1.232637e-07,4.046506e-09,8.271744e-09,8.312994e-08	0.000008	0.560711	0.264305	-2351.879391	26
7	12	1417	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000245	0.000000	0.000001	0.000123	0.000000	0.000000	0.000244	0.000000	0.000245	0.000245	-0.000000	-2162.354975	146	-2162.355683	0.212603	2.837918e-01,2.338895e-01,3.037333e-07,1.779929e-01,3.043245e-01,8.885515e-07,3.064109e-08,6.276876e-08,1.508181e-09	0.000001	0.738860	0.298201	-2241.567306	27
7	13	1694	0.991100	0.000000	0.008900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008900	0.000000	0.000000	0.004450	0.000000	0.000000	0.008900	0.000000	0.008900	0.008900	0.000000	-2559.084412	118	-1	0.254164	2.929295e-01,2.268958e-01,4.430846e-08,1.856540e-01,2.945198e-01,1.442360e-07,5.004673e-07,1.800577e-07,3.677721e-08	0.000002	0.713900	0.294051	-2656.607007	26
7	14	1469	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000002	0.000001	0.000003	0.000000	0.000000	0.000005	0.000000	0.000005	0.000007	0.000000	-2164.723466	66	-2164.724575	0.220405	2.525999e-01,2.615753e-01,1.007974e-06,2.236303e-01,2.621930e-01,3.122871e-10,1.683935e-11,3.280068e-07,2.378288e-07	0.000004	0.540374	0.259700	-2243.514880	26
7	15	1544	0.943651	0.000001	0.056346	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.056347	0.000002	0.000001	0.028173	0.000000	0.000000	0.056348	0.000000	0.056348	0.056348	0.000000	-2290.276774	83	-1	0.231658	3.102456e-01,2.170895e-01,6.543084e-09,1.707316e-01,2.992939e-01,1.148925e-09,6.986422e-13,2.066337e-13,2.639314e-03	0.000000	0.771732	0.303418	-2400.818373	31
