a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
3	14	1372530	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	-1815803.839332	50	-1815804.301208	0.993874	4.791664e-01,1.711055e-01,2.191802e-02,1.577048e-01,1.038494e-01,1.985232e-02,2.129531e-02,1.886137e-02,6.246812e-03	0.416115	0.252837	0.030289	-2104053.871920	6
3	15	1372330	0.989822	0.000000	0.000000	0.010177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005089	-0.005089	-1834511.896423	82	-1	0.993729	4.775443e-01,1.647530e-01,2.984394e-02,1.649991e-01,9.471743e-02,2.166321e-02,2.270444e-02,1.734094e-02,6.433674e-03	0.554791	0.224819	-0.018595	-2125844.020266	6
3	16	1372473	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000003	0.000003	0.000007	0.000003	0.000003	0.000000	0.000003	0.000003	0.000010	0.000000	-1819069.046647	70	-1819070.042691	0.993833	4.767800e-01,1.736010e-01,2.180759e-02,1.572998e-01,1.044489e-01,1.964911e-02,2.154435e-02,1.887926e-02,5.990038e-03	0.415054	0.253037	0.030683	-2106413.147156	6
3	17	1372924	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000015	0.000002	0.000002	0.000008	0.000002	0.000002	0.000004	0.000002	0.000006	0.000015	0.000000	-1793691.877221	58	-1793692.756447	0.994159	4.888737e-01,1.630725e-01,2.012401e-02,1.563600e-01,1.068482e-01,1.827673e-02,2.134448e-02,1.930628e-02,5.794040e-03	0.388107	0.268137	0.041897	-2081791.389326	6
3	18	1372585	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000002	0.000000	0.000002	0.000005	-0.000000	-1798651.422078	74	-1798651.530947	0.993914	4.962404e-01,1.545705e-01,2.132379e-02,1.578260e-01,1.037142e-01,1.987921e-02,2.133935e-02,1.890936e-02,6.197203e-03	0.411353	0.263335	0.032917	-2076476.278679	6
3	19	1372715	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000001	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	-0.000000	-1797938.500257	90	-1797938.942024	0.994008	4.895446e-01,1.613434e-01,2.122909e-02,1.575232e-01,1.047871e-01,1.914066e-02,2.137595e-02,1.908442e-02,5.971545e-03	0.406587	0.262167	0.034548	-2084780.140806	6
4	5	1372677	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000000	-1839136.389973	46	-1839136.625618	0.993980	4.585535e-01,1.666624e-01,2.132694e-02,1.703109e-01,1.203905e-01,1.825613e-02,2.094882e-02,1.827328e-02,5.277537e-03	0.351155	0.289554	0.058343	-2129412.971654	6
4	6	1372530	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	-0.000004	-1816284.628967	70	-1816284.956714	0.993874	4.696111e-01,1.546219e-01,2.241695e-02,1.849721e-01,1.037517e-01,2.014832e-02,2.022625e-02,1.835553e-02,5.896180e-03	0.411012	0.246593	0.031532	-2112277.909311	6
4	7	1372869	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	-1827489.932896	54	-1827489.998745	0.994119	4.583285e-01,1.677754e-01,2.044458e-02,1.704325e-01,1.209515e-01,1.757865e-02,2.119240e-02,1.817740e-02,5.119137e-03	0.344245	0.291028	0.061178	-2125629.976489	6
4	8	1372574	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000027	0.000000	0.000000	0.000013	0.000000	0.000000	0.000027	0.000000	0.000027	0.000027	-0.000000	-1830632.859250	70	-1830633.280744	0.993906	4.658211e-01,1.593190e-01,2.141152e-02,1.679048e-01,1.218962e-01,1.916215e-02,2.050276e-02,1.835164e-02,5.630719e-03	0.343852	0.299756	0.062557	-2123223.866172	6
4	9	1372475	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000003	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000007	-0.000001	-1803367.177568	51	-1803368.351220	0.993834	4.586206e-01,1.666919e-01,2.131942e-02,1.873104e-01,1.036584e-01,1.789115e-02,2.171417e-02,1.793504e-02,4.858924e-03	0.415148	0.239472	0.029459	-2116310.362737	6
4	10	1372938	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	0.000000	0.000000	0.000012	0.000000	0.000000	0.000015	0.000000	0.000015	0.000024	0.000000	-1830702.297216	90	-1830703.282590	0.994169	4.647589e-01,1.598313e-01,2.198899e-02,1.679577e-01,1.213218e-01,1.964750e-02,2.074540e-02,1.807860e-02,5.669793e-03	0.352240	0.297176	0.058953	-2128074.700286	6
4	11	1374890	0.932943	0.000019	0.067036	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.067046	0.000002	0.000002	0.033523	0.000000	0.000000	0.067037	0.000000	0.067038	0.067047	0.000000	-2068382.640425	67	-1	0.995583	2.698932e-01,3.769633e-01,2.350228e-06,4.375195e-02,2.648989e-01,4.267005e-05,6.394445e-04,4.335386e-02,4.543699e-04	0.002423	0.569977	0.265231	-1858819.384477	10
4	12	1372632	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000008	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	-0.000004	-1810505.314825	46	-1810505.892773	0.993948	4.698064e-01,1.553616e-01,2.145793e-02,1.853508e-01,1.041340e-01,1.939712e-02,2.035537e-02,1.810578e-02,6.031076e-03	0.401534	0.247921	0.034967	-2107689.202769	6
4	13	1372791	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000003	0.000006	0.000004	0.000003	0.000003	0.000000	0.000003	0.000003	0.000007	-0.000002	-1805844.598965	46	-1805845.693298	0.994063	4.663063e-01,1.586653e-01,2.164670e-02,1.862005e-01,1.041080e-01,1.854710e-02,2.102980e-02,1.808029e-02,5.416025e-03	0.409925	0.245439	0.031804	-2110337.087813	6
4	14	1372671	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	-1829858.203591	94	-1829858.811119	0.993976	4.674121e-01,1.570329e-01,2.218142e-02,1.701923e-01,1.187669e-01,1.996275e-02,2.048541e-02,1.810184e-02,5.864309e-03	0.359248	0.291126	0.055461	-2124238.527903	6
4	15	1372535	0.989916	0.000000	0.000000	0.010084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005042	-0.005042	-1848678.511669	94	-1	0.993878	4.647401e-01,1.508804e-01,3.089492e-02,1.774995e-01,1.098881e-01,2.157948e-02,2.290338e-02,1.618734e-02,5.426686e-03	0.489573	0.261673	0.003911	-2147782.612276	6
4	16	1372646	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000090	0.000000	0.000000	0.000045	0.000000	0.000000	0.000090	0.000000	0.000090	0.000090	-0.000000	-1833072.458893	82	-1833073.258792	0.993958	4.675011e-01,1.574291e-01,2.165099e-02,1.678254e-01,1.212176e-01,1.989023e-02,2.021098e-02,1.837454e-02,5.900116e-03	0.345346	0.299021	0.061875	-2123774.944625	6
4	17	1373098	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000002	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000005	-0.000001	-1808038.629029	50	-1808039.378808	0.994285	4.591923e-01,1.663015e-01,2.112463e-02,1.863103e-01,1.045269e-01,1.803858e-02,2.104062e-02,1.844500e-02,5.020136e-03	0.403392	0.242375	0.033765	-2117756.151524	6
4	18	1372630	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000002	-1812689.463989	54	-1812689.706579	0.993946	4.689838e-01,1.560457e-01,2.162062e-02,1.862540e-01,1.027738e-01,1.982363e-02,2.019034e-02,1.836201e-02,5.946126e-03	0.406825	0.243369	0.032680	-2109718.085810	6
4	19	1372754	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000001	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000000	-1812004.748949	50	-1812005.148719	0.994036	4.631112e-01,1.622429e-01,2.129117e-02,1.847460e-01,1.047497e-01,1.936972e-02,2.063848e-02,1.818728e-02,5.663572e-03	0.400284	0.245617	0.035166	-2117121.156742	6
5	6	1372545	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000001	-1825480.637891	54	-1825480.739764	0.993885	4.708427e-01,1.558298e-01,2.321530e-02,1.826622e-01,1.029329e-01,1.964787e-02,2.126304e-02,1.799206e-02,5.613990e-03	0.432110	0.244723	0.024014	-2111425.910527	6
5	7	1372896	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000003	0.000000	0.000000	0.000003	0.000000	0.000003	0.000006	0.000000	-1836954.803155	54	-1836955.242637	0.994139	4.607966e-01,1.687852e-01,2.022384e-02,1.678701e-01,1.194981e-01,1.793168e-02,2.126228e-02,1.861371e-02,5.018509e-03	0.347170	0.288165	0.059664	-2123066.097217	6
5	8	1372587	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000010	0.000000	0.000000	0.000018	0.000000	0.000018	0.000020	-0.000000	-1839999.619952	66	-1840000.207499	0.993915	4.662410e-01,1.616553e-01,2.188899e-02,1.670933e-01,1.194679e-01,1.878565e-02,2.085420e-02,1.842657e-02,5.587154e-03	0.357780	0.292309	0.056177	-2122874.445123	6
5	9	1372462	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000002	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000004	-0.000001	-1812613.420432	50	-1812614.107753	0.993825	4.615702e-01,1.666685e-01,2.158754e-02,1.845341e-01,1.032356e-01,1.748750e-02,2.153380e-02,1.835177e-02,5.030909e-03	0.417698	0.239992	0.028631	-2113211.201687	6
5	10	1372966	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000006	0.000000	0.000000	0.000009	0.000000	0.000009	0.000012	-0.000000	-1840000.143175	70	-1840000.561905	0.994190	4.658215e-01,1.621702e-01,2.182743e-02,1.671656e-01,1.185164e-01,1.962576e-02,2.050366e-02,1.848272e-02,5.886718e-03	0.357175	0.289223	0.056006	-2126416.242113	6
5	11	1374697	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000000	-2082597.103644	50	-2082598.318917	0.995443	2.350675e-01,4.148527e-01,4.023917e-06,7.541775e-02,2.296900e-01,1.233495e-04,3.525123e-03,4.095295e-02,3.665647e-04	0.015365	0.429427	0.224716	-1908748.720516	9
5	12	1372693	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000005	0.000005	0.000006	0.000005	0.000005	0.000000	0.000005	0.000005	0.000007	-0.000000	-1819908.453305	54	-1819909.490805	0.993992	4.723783e-01,1.557708e-01,2.175359e-02,1.823437e-01,1.036919e-01,1.920859e-02,2.075996e-02,1.812638e-02,5.966706e-03	0.409999	0.248089	0.032024	-2105439.247776	6
5	13	1372774	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000001	0.000001	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000008	-0.000000	-1815120.723888	46	-1815121.647849	0.994051	4.683246e-01,1.602242e-01,2.134588e-02,1.837359e-01,1.026447e-01,1.884293e-02,2.142432e-02,1.803279e-02,5.424652e-03	0.416682	0.242312	0.029182	-2107953.417760	6
5	14	1372755	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000054	0.000000	0.000000	0.000027	0.000000	0.000000	0.000049	0.000000	0.000049	0.000054	-0.000000	-1839356.227295	62	-1839357.264406	0.994037	4.702563e-01,1.574429e-01,2.213519e-02,1.673680e-01,1.179053e-01,2.005455e-02,2.039189e-02,1.859701e-02,5.848929e-03	0.360689	0.290415	0.054818	-2121108.569178	6
5	15	1372587	0.989951	0.000000	0.000000	0.010049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005025	-0.005025	-1857780.619871	78	-1	0.993915	4.676837e-01,1.516515e-01,3.044230e-02,1.748539e-01,1.088163e-01,2.165676e-02,2.260253e-02,1.646053e-02,5.832546e-03	0.487472	0.260533	0.004683	-2144202.922984	6
5	16	1372637	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000100	0.000000	0.000000	0.000050	0.000000	0.000000	0.000099	0.000000	0.000099	0.000100	-0.000000	-1842422.263035	62	-1842423.201195	0.993951	4.684708e-01,1.592590e-01,2.205068e-02,1.662417e-01,1.195644e-01,1.955640e-02,2.085039e-02,1.814791e-02,5.858656e-03	0.358811	0.294417	0.056052	-2122867.891242	6
5	17	1373111	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000002	0.000002	0.000004	0.000002	0.000002	0.000000	0.000002	0.000002	0.000007	-0.000000	-1817441.148351	50	-1817442.194554	0.994295	4.638340e-01,1.654125e-01,2.063984e-02,1.815116e-01,1.054198e-01,1.827889e-02,2.117607e-02,1.841168e-02,5.315697e-03	0.396661	0.247795	0.036652	-2113456.265436	6
5	18	1372623	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000014	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	-0.000007	-1822066.818518	46	-1822067.670751	0.993941	4.711518e-01,1.564022e-01,2.234136e-02,1.832994e-01,1.026784e-01,1.925528e-02,2.095252e-02,1.809273e-02,5.826221e-03	0.421645	0.244273	0.027628	-2108094.313305	6
5	19	1372850	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000006	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000003	-1821421.606036	54	-1821422.071998	0.994106	4.643353e-01,1.636406e-01,2.190802e-02,1.830388e-01,1.033002e-01,1.891281e-02,2.108445e-02,1.820413e-02,5.575745e-03	0.416190	0.242041	0.029328	-2116043.776678	6
6	7	1372765	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000015	0.000003	0.000003	0.000003	0.000003	0.000000	0.000003	0.000003	0.000010	0.000006	-1814092.481246	58	-1814093.524968	0.994044	4.723940e-01,1.826605e-01,1.973006e-02,1.550073e-01,1.039380e-01,1.777357e-02,2.261313e-02,2.023977e-02,5.643692e-03	0.407389	0.248641	0.032990	-2105777.385392	6
6	8	1372490	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000003	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000006	0.000001	-1817151.111152	62	-1817151.558649	0.993845	4.779229e-01,1.756800e-01,2.117389e-02,1.537808e-01,1.039583e-01,1.906593e-02,2.262159e-02,1.981171e-02,5.984900e-03	0.421279	0.252244	0.028403	-2106085.531377	6
6	9	1372407	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	-1789542.691325	54	-1789542.891370	0.993785	4.894727e-01,1.646800e-01,2.059806e-02,1.551620e-01,1.037741e-01,1.781829e-02,2.300852e-02,1.982940e-02,5.657036e-03	0.420207	0.258726	0.029309	-2083196.627532	6
6	10	1372863	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000005	0.000004	0.000006	0.000004	0.000004	0.000000	0.000004	0.000004	0.000008	0.000000	-1817410.198833	82	-1817411.035473	0.994115	4.776814e-01,1.758756e-01,2.123589e-02,1.541726e-01,1.031419e-01,1.945572e-02,2.166251e-02,2.015547e-02,6.618943e-03	0.415916	0.250006	0.030116	-2109114.888574	6
6	11	1374637	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000011	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000007	0.000004	-2059747.212029	79	-2059748.561961	0.995400	2.514765e-01,4.233246e-01,8.156358e-06,5.892091e-02,2.176918e-01,9.906485e-05,3.762051e-03,4.433408e-02,3.827999e-04	0.017319	0.410392	0.218438	-1880810.636294	9
6	12	1372640	0.986272	0.000011	0.013717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013723	0.000000	0.000000	0.006862	0.000000	0.000000	0.013717	0.000000	0.013717	0.013723	0.000000	-1796844.329303	90	-1	0.993954	5.019650e-01,1.519689e-01,2.081465e-02,1.516564e-01,1.055231e-01,1.959099e-02,2.186739e-02,2.012825e-02,6.485361e-03	0.404480	0.273357	0.036363	-2072014.467358	6
6	13	1372820	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	0.000007	0.000000	-1792241.846271	62	-1792242.128620	0.994084	4.960590e-01,1.579455e-01,2.075891e-02,1.548941e-01,1.032664e-01,1.859428e-02,2.253601e-02,1.968656e-02,6.259218e-03	0.419255	0.261821	0.029905	-2077326.079334	6
6	14	1372590	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000001	0.000001	0.000005	0.000001	0.000001	0.000000	0.000001	0.000001	0.000008	0.000000	-1816426.389041	54	-1816426.920206	0.993917	4.817735e-01,1.713441e-01,2.171883e-02,1.541598e-01,1.028322e-01,1.974310e-02,2.222145e-02,1.967367e-02,6.533383e-03	0.427301	0.251509	0.026204	-2104709.320732	6
6	15	1372452	0.989954	0.000000	0.000000	0.010045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005023	-0.005023	-1835072.626458	70	-1	0.993817	4.803753e-01,1.650662e-01,2.935136e-02,1.607078e-01,9.387218e-02,2.213659e-02,2.413527e-02,1.793308e-02,6.422161e-03	0.569781	0.223862	-0.023666	-2126818.718991	6
6	16	1372558	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	-1819576.340988	70	-1819576.835690	0.993894	4.805002e-01,1.726591e-01,2.164336e-02,1.533977e-01,1.040315e-01,1.933354e-02,2.174893e-02,2.021885e-02,6.466809e-03	0.417107	0.254355	0.030064	-2105734.203165	6
6	17	1372981	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000008	0.000002	0.000006	0.000002	0.000002	0.000000	0.000002	0.000002	0.000013	0.000003	-1794263.530571	50	-1794264.570575	0.994201	4.885353e-01,1.655783e-01,2.060396e-02,1.547968e-01,1.040929e-01,1.789503e-02,2.320159e-02,1.958702e-02,5.709068e-03	0.420831	0.259155	0.029118	-2086223.450450	6
6	18	1372644	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000248	0.000001	0.000001	0.000124	0.000001	0.000001	0.000218	0.000001	0.000219	0.000248	0.000000	-1799179.496248	70	-1799180.536272	0.993957	4.991547e-01,1.540494e-01,2.159612e-02,1.545463e-01,1.028008e-01,1.938991e-02,2.172334e-02,2.031794e-02,6.421495e-03	0.421392	0.262499	0.029178	-2076670.764367	6
6	19	1372834	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000005	0.000005	0.000009	0.000005	0.000005	0.000003	0.000005	0.000008	0.000013	0.000000	-1798400.336276	58	-1798401.314748	0.994094	4.921889e-01,1.612787e-01,2.129187e-02,1.540628e-01,1.038196e-01,1.890369e-02,2.226580e-02,2.002528e-02,6.163458e-03	0.419552	0.260966	0.029728	-2085484.045005	6
7	8	1372832	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000134	0.000000	0.000000	0.000067	0.000000	0.000000	0.000134	0.000000	0.000134	0.000134	-0.000000	-1828350.669661	98	-1828351.136513	0.994093	4.695306e-01,1.591996e-01,2.117371e-02,1.649798e-01,1.223696e-01,1.958260e-02,1.971397e-02,1.795230e-02,5.497836e-03	0.334133	0.303947	0.066937	-2115091.801454	6
7	9	1372735	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000004	-0.000000	-1801134.059036	58	-1801134.817261	0.994022	4.628370e-01,1.657843e-01,2.132664e-02,1.841741e-01,1.046723e-01,1.799970e-02,2.062811e-02,1.779185e-02,4.786097e-03	0.400820	0.244730	0.034890	-2108579.538326	6
7	10	1373232	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	0.000000	0.000005	0.000000	0.000000	0.000008	0.000000	0.000008	0.000010	0.000000	-1828752.379038	82	-1828752.654280	0.994382	4.670306e-01,1.609190e-01,2.202524e-02,1.666081e-01,1.204643e-01,1.980064e-02,1.982364e-02,1.780021e-02,5.528308e-03	0.347397	0.295998	0.060665	-2121738.131717	6
7	11	1375020	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000013	0.000001	0.000000	0.000006	0.000001	0.000000	0.000012	0.000000	0.000012	0.000013	-0.000000	-2071226.057961	82	-2071226.870780	0.995677	2.506524e-01,3.994253e-01,7.233375e-06,6.161518e-02,2.450776e-01,1.018694e-04,1.799219e-03,4.093485e-02,3.863650e-04	0.007371	0.486377	0.243355	-1887134.270632	10
7	12	1372879	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000010	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000008	-0.000004	-1808547.438317	46	-1808548.230804	0.994127	4.732259e-01,1.549464e-01,2.183817e-02,1.826696e-01,1.046884e-01,1.946935e-02,1.955436e-02,1.797133e-02,5.636511e-03	0.395388	0.251383	0.037478	-2100984.531457	6
7	13	1373106	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000001	0.000001	0.000004	0.000001	0.000001	0.000001	0.000001	0.000002	0.000007	-0.000000	-1803811.425052	54	-1803811.970291	0.994291	4.749220e-01,1.550382e-01,2.002098e-02,1.794571e-01,1.077776e-01,1.961179e-02,1.908498e-02,1.808065e-02,6.006730e-03	0.362839	0.262045	0.050304	-2097285.447814	6
7	14	1372964	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000004	0.000000	0.000000	0.000008	0.000000	0.000008	0.000008	0.000000	-1827867.214983	74	-1827867.370808	0.994188	4.702907e-01,1.571295e-01,2.256646e-02,1.678133e-01,1.192811e-01,1.977746e-02,1.992089e-02,1.751848e-02,5.702206e-03	0.356195	0.294721	0.057101	-2117477.078579	6
7	15	1372777	0.989858	0.000000	0.000000	0.010142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005071	-0.005071	-1846406.319948	67	-1	0.994053	4.690534e-01,1.504976e-01,3.033659e-02,1.737813e-01,1.109683e-01,2.213059e-02,2.228078e-02,1.546870e-02,5.482661e-03	0.474166	0.267719	0.009821	-2139478.617528	6
7	16	1372893	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000392	0.000000	0.000000	0.000196	0.000000	0.000000	0.000392	0.000000	0.000392	0.000392	-0.000000	-1830846.292118	70	-1830846.915927	0.994137	4.703791e-01,1.576700e-01,2.190487e-02,1.653564e-01,1.215476e-01,1.998932e-02,1.980225e-02,1.777856e-02,5.571838e-03	0.343134	0.301981	0.063146	-2116870.454534	6
7	17	1373771	0.408830	0.564134	0.027034	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.309101	0.000001	0.000001	0.154551	0.000000	0.000000	0.027034	0.000000	0.027034	0.309102	-0.000000	-1758406.719523	62	-1	0.994773	5.230727e-01,1.202897e-01,6.594321e-03,1.373133e-01,1.435660e-01,2.595757e-02,6.109099e-03,2.542833e-02,1.166899e-02	0.088485	0.446284	0.198213	-1994985.014900	6
7	18	1372844	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000016	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000009	-0.000007	-1810409.621257	62	-1810410.393859	0.994101	4.712306e-01,1.565022e-01,2.231247e-02,1.841177e-01,1.031911e-01,1.949847e-02,2.004145e-02,1.748231e-02,5.623748e-03	0.410442	0.245720	0.031650	-2103986.145113	6
7	19	1373090	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000001	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	-0.000000	-1809926.368345	54	-1809926.957194	0.994279	4.653997e-01,1.626305e-01,2.195936e-02,1.828511e-01,1.048843e-01,1.911753e-02,2.024417e-02,1.760420e-02,5.309150e-03	0.402382	0.247131	0.034592	-2111495.827130	6
