a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
8	12	1461	0.977251	0.000000	0.022749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022749	0.000000	0.000000	0.011374	0.000000	0.000000	0.022749	0.000000	0.022749	0.022749	0.000000	-2135.373111	98	-1	0.219205	2.597650e-01,1.883530e-01,4.011372e-09,2.045547e-01,3.473270e-01,2.490909e-08,8.828953e-08,1.284067e-07,7.722307e-08	0.000000	0.883991	0.319363	-2194.291861	22
8	13	1602	0.937224	0.000001	0.062773	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.062774	0.000000	0.000002	0.031387	0.000000	0.000000	0.062774	0.000000	0.062774	0.062775	-0.000001	-2348.248884	78	-1	0.240360	2.845258e-01,1.612243e-01,5.956885e-08,2.062186e-01,3.480311e-01,2.301162e-10,7.648434e-11,3.111666e-10,1.661310e-07	0.000000	0.947170	0.327249	-2408.352326	22
8	14	1478	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000190	0.000000	0.000000	0.000095	0.000000	0.000000	0.000190	0.000000	0.000190	0.000190	0.000000	-2110.083971	146	-2110.085057	0.221755	2.536807e-01,1.939151e-01,1.296435e-07,2.148445e-01,3.375585e-01,8.554354e-08,1.157650e-07,7.652755e-07,1.294199e-07	0.000001	0.825809	0.311436	-2176.898699	27
8	15	1476	0.976278	0.000000	0.023722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023722	0.000000	0.000000	0.011861	0.000000	0.000000	0.023722	0.000000	0.023722	0.023722	0.000000	-2090.091338	106	-1	0.221455	2.754668e-01,1.900314e-01,7.149899e-07,1.983605e-01,3.361406e-01,1.523385e-11,5.349696e-14,8.125798e-15,2.246139e-09	0.000002	0.865466	0.316911	-2170.539334	22
8	16	1633	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000070	0.000000	0.000000	0.000035	0.000000	0.000000	0.000070	0.000000	0.000070	0.000070	0.000000	-2289.998592	118	-2289.999087	0.245011	3.006256e-01,1.645994e-01,5.274772e-07,2.401074e-01,2.946670e-01,7.973328e-11,2.815668e-08,1.046276e-08,6.538892e-09	0.000002	0.728099	0.296432	-2405.750389	30
8	17	1443	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000037	0.000000	0.000000	0.000019	0.000000	0.000000	0.000037	0.000000	0.000037	0.000037	0.000000	-2118.970718	90	-2118.971187	0.216504	2.738767e-01,1.932304e-01,5.657597e-07,2.357073e-01,2.971848e-01,7.375456e-08,1.220468e-07,8.382871e-09,5.467935e-08	0.000002	0.692838	0.290415	-2198.969467	26
8	18	1485	0.914998	0.000002	0.085000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085001	0.000000	0.000000	0.042500	0.000000	0.000000	0.085000	0.000000	0.085000	0.085001	-0.000000	-2163.887542	54	-1	0.222806	2.679694e-01,1.825166e-01,2.528757e-07,1.853179e-01,3.641958e-01,3.806345e-09,2.035433e-08,2.138165e-08,2.894616e-09	0.000001	0.990107	0.332226	-2231.248975	22
8	19	1562	0.930023	0.000001	0.069976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069977	0.000000	0.000000	0.034988	0.000000	0.000000	0.069976	0.000000	0.069976	0.069977	0.000000	-2203.776498	126	-1	0.234359	2.539389e-01,2.018213e-01,8.772959e-07,1.754457e-01,3.687927e-01,2.180072e-07,2.941460e-07,8.846680e-08,1.990068e-08	0.000003	0.977534	0.330797	-2235.013317	19
9	10	1418	0.913376	0.000017	0.086607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086615	0.000000	0.000000	0.043308	0.000000	0.000000	0.086607	0.000000	0.086607	0.086615	0.000000	-2128.910186	291	-1	0.212753	2.678929e-01,2.492810e-01,6.506155e-10,1.465707e-01,3.362523e-01,3.093867e-08,7.473480e-07,2.125111e-06,1.907758e-07	0.000002	0.849434	0.314736	-2147.009643	19
9	11	1284	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.000000	0.000003	0.000004	0.000000	-1876.038742	74	-1876.038923	0.192648	3.019957e-01,2.155034e-01,2.389061e-07,2.221641e-01,2.603360e-01,2.669072e-07,7.257244e-08,7.096270e-10,2.196924e-07	0.000001	0.594825	0.271652	-1967.154679	22
9	12	1235	0.888554	0.000028	0.111418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.111433	0.000001	0.000001	0.055717	0.000001	0.000001	0.111418	0.000001	0.111419	0.111433	-0.000000	-1806.603518	75	-1	0.185296	3.106506e-01,2.000185e-01,2.226490e-10,1.585434e-01,3.307861e-01,2.662986e-10,1.330693e-06,2.496183e-10,2.673371e-09	0.000004	0.922532	0.324255	-1862.722976	30
9	13	1365	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000002	0.000000	0.000002	0.000002	0.000000	-2020.514291	90	-2020.514336	0.204801	2.827464e-01,2.312340e-01,7.069325e-09,2.104158e-01,2.756032e-01,1.712333e-09,6.707501e-09,5.754755e-07,5.105463e-10	0.000000	0.624030	0.277586	-2094.505576	22
9	14	1293	0.907410	0.000029	0.092561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092576	0.000000	0.000000	0.046288	0.000000	0.000000	0.092561	0.000000	0.092561	0.092576	0.000000	-1829.318488	66	-1	0.193998	3.204526e-01,1.818600e-01,3.030410e-09,1.856785e-01,3.120088e-01,1.492685e-08,3.866752e-08,9.946789e-08,9.939342e-10	0.000000	0.848914	0.314666	-1909.344408	26
9	15	1293	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011	0.000000	0.000000	0.000005	0.000000	0.000000	0.000010	0.000000	0.000010	0.000011	-0.000000	-1823.029447	74	-1823.030197	0.193998	2.668064e-01,2.439174e-01,1.827646e-10,2.244953e-01,2.647808e-01,9.392753e-08,3.075436e-08,1.155394e-09,1.750621e-09	0.000000	0.565272	0.265318	-1900.541278	22
9	16	1345	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000002	0.000000	0.000002	0.000002	-0.000000	-1907.338548	85	-1907.338579	0.201800	3.267797e-01,2.092458e-01,3.478663e-07,2.012306e-01,2.627419e-01,5.761446e-07,1.190887e-07,9.578572e-07,3.724712e-08	0.000002	0.640087	0.280718	-1998.652639	26
9	17	1416	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000047	0.000001	0.000001	0.000024	0.000000	0.000000	0.000048	0.000000	0.000048	0.000048	0.000000	-2121.970700	126	-2121.971662	0.212453	2.920762e-01,2.035561e-01,4.198515e-08,2.178855e-01,2.864820e-01,1.280210e-07,5.736211e-11,1.204713e-08,2.491654e-09	0.000000	0.679767	0.288094	-2218.744397	26
9	18	1330	0.938424	0.000003	0.061572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061574	0.000000	0.000000	0.030787	0.000000	0.000000	0.061572	0.000000	0.061573	0.061574	0.000000	-1883.201712	58	-1	0.199550	2.988317e-01,2.195300e-01,1.993795e-08,1.651344e-01,3.165034e-01,2.217210e-07,1.093075e-08,9.135625e-08,1.947737e-07	0.000000	0.822803	0.311007	-1950.710579	22
