a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
1	9	s11	s19	759996	0.873501	0.000013	0.126485	0	0	0	0	0	0	0.126492	0	0	0.063246	0	0	0.126485	0	0.126485	0.126492	0	-950214.4806	62	-1	0.99258	"5.340411e-01,1.398161e-01,1.501336e-02,1.284158e-01,1.336290e-01,1.402325e-02,1.516651e-02,1.501288e-02,4.882052e-03"	0.225848	0.408092	0.129789	-1080155.391	6
1	10	s11	S1	758563	0.620755	0	0	0.379236	0	0	0	0.000007	0.000002	0.000002	0.000009	0.379245	0.000002	0.000002	0.000002	0.000007	0.000002	0.000009	0.189627	-0.189618	-1059961.427	50	-1	0.990709	"4.827526e-01,1.266844e-01,7.937481e-02,1.667224e-01,6.778599e-02,4.157549e-02,2.444203e-02,6.067280e-04,1.005560e-02"	1.531538	0.154267	-0.296815	-1194730.788	9
1	11	s11	s20	761091	1	0	0	0	0	0	0	0	0	0	0.000011	0	0	0	0	0	0	0	0.000006	0.000006	-1089481.96	62	-1089482.485	0.994011	"2.873942e-01,4.015550e-01,1.277580e-05,5.832513e-02,2.175173e-01,8.779286e-05,3.351063e-03,3.146427e-02,2.923830e-04"	0.015465	0.43961	0.22752	-1027132.721	9
1	12	s11	S2	760366	0.863634	0.000049	0.136313	0.000002	0	0.000002	0	0	0	0.136338	0.000002	0.000002	0.068169	0	0	0.136313	0	0.136313	0.13634	0	-947516.1354	182	-1	0.993064	"5.409103e-01,1.319206e-01,1.600214e-02,1.299760e-01,1.316034e-01,1.451488e-02,1.528964e-02,1.486793e-02,4.915055e-03"	0.237773	0.407982	0.124475	-1076226.178	7
1	13	s11	s3	760352	0.862237	0.000018	0.137744	0	0	0	0	0	0	0.137753	0	0.000001	0.068877	0	0	0.137744	0	0.137744	0.137754	0	-948427.0945	58	-1	0.993045	"5.391984e-01,1.339574e-01,1.565197e-02,1.280760e-01,1.331323e-01,1.487722e-02,1.542798e-02,1.466090e-02,5.017864e-03"	0.233452	0.412619	0.127228	-1077961.568	6
1	14	s11	s4	758691	0.622131	0.000001	0	0.377834	0.000006	0.000001	0	0.000026	0	0.000005	0.000027	0.377867	0.000004	0	0.000003	0.000026	0	0.000026	0.18895	-0.188917	-1053062.822	86	-1	0.990876	"4.901332e-01,1.248134e-01,7.383550e-02,1.649354e-01,6.763845e-02,4.355664e-02,2.344186e-02,6.196915e-04,1.102591e-02"	1.438196	0.15686	-0.270494	-1188194.866	7
1	15	s11	s5	758199	0.631148	0	0.000001	0.36885	0.000001	0	0	0.000001	0	0.000001	0.000001	0.368851	0.000001	0	0.000001	0.000001	0	0.000001	0.184427	-0.184425	-1057085.632	62	-1	0.990233	"4.853735e-01,1.288832e-01,7.460288e-02,1.651724e-01,6.756236e-02,4.334265e-02,2.387570e-02,6.088019e-04,1.057850e-02"	1.457595	0.154787	-0.273486	-1192087.048	7
1	16	s11	s6	758435	0.635008	0	0	0.364985	0	0	0	0.000006	0	0	0.000006	0.364992	0	0	0	0.000006	0	0.000006	0.182499	-0.182493	-1055161.112	62	-1	0.990542	"4.865114e-01,1.285268e-01,7.384315e-02,1.647762e-01,6.844639e-02,4.283039e-02,2.373347e-02,5.744656e-04,1.075778e-02"	1.425592	0.157607	-0.267539	-1191354.525	7
1	17	s11	s7	760548	0.905524	0.000035	0.094441	0	0	0	0	0	0	0.094458	0	0	0.047229	0	0	0.094441	0	0.094441	0.094458	0	-952571.7778	58	-1	0.993301	"5.239594e-01,1.500805e-01,1.477087e-02,1.301016e-01,1.328053e-01,1.318412e-02,1.593500e-02,1.482642e-02,4.336814e-03"	0.23121	0.391873	0.124422	-1088796.343	6
1	18	s11	s8	760447	0.879613	0.000072	0.120315	0	0	0	0	0	0	0.120351	0	0	0.060176	0	0	0.120315	0	0.120315	0.120351	0	-948059.2029	66	-1	0.993169	"5.373871e-01,1.359696e-01,1.548144e-02,1.324202e-01,1.294353e-01,1.417277e-02,1.601410e-02,1.445967e-02,4.659880e-03"	0.24333	0.393998	0.119527	-1078496.026	6
1	19	s11	s9	760208	0.863101	0.000044	0.136855	0	0	0	0	0	0	0.136877	0	0	0.068438	0	0	0.136855	0	0.136855	0.136877	0	-951723.0715	54	-1	0.992857	"5.369105e-01,1.372148e-01,1.478082e-02,1.278338e-01,1.335700e-01,1.463096e-02,1.508699e-02,1.488322e-02,5.088920e-03"	0.223612	0.411706	0.131447	-1078341.848	6
2	3	s12	s13	760250	0.867584	0.000028	0.132387	0	0	0	0	0	0	0.132402	0	0	0.066201	0	0	0.132387	0	0.132387	0.132402	0	-951385.5384	106	-1	0.992912	"5.382391e-01,1.335377e-01,1.605838e-02,1.300409e-01,1.318099e-01,1.426590e-02,1.648873e-02,1.448526e-02,5.074175e-03"	0.246925	0.405723	0.120003	-1079863.859	6
2	4	s12	s14	759008	0.652248	0	0	0.347746	0	0	0	0.000006	0	0	0.000006	0.347752	0	0	0	0.000006	0	0.000006	0.173879	-0.173873	-1043396.342	106	-1	0.99129	"4.768575e-01,1.314971e-01,7.964779e-02,1.710087e-01,6.602963e-02,3.885726e-02,2.659261e-02,6.387071e-04,8.870670e-03"	1.608981	0.147308	-0.308929	-1197944.593	7
2	5	s12	s15	758818	0.620243	0	0	0.379741	0	0	0	0.000015	0	0	0.000016	0.379757	0	0	0	0.000015	0	0.000016	0.189886	-0.189871	-1050700.049	66	-1	0.991042	"4.916972e-01,1.230510e-01,7.331468e-02,1.657460e-01,6.698680e-02,4.313979e-02,2.482295e-02,6.737905e-04,1.056779e-02"	1.465029	0.155513	-0.277096	-1187133.907	7
2	6	s12	s16	761159	0.855714	0.000001	0.144285	0	0	0	0	0	0	0.144285	0	0	0.072143	0	0	0.144285	0	0.144285	0.144285	0	-949696.1118	74	-1	0.994099	"5.409287e-01,1.324560e-01,1.475269e-02,1.285455e-01,1.328719e-01,1.437942e-02,1.577548e-02,1.514895e-02,5.141392e-03"	0.229756	0.413856	0.129101	-1076688.439	6
2	7	s12	s17	758947	0.638962	0	0	0.361028	0	0.000004	0	0.000001	0.000005	0.000005	0.00001	0.361033	0.000005	0.000005	0.000005	0.000001	0.000005	0.000005	0.180522	-0.180512	-1064910.91	54	-1	0.99121	"4.756143e-01,1.336182e-01,7.896643e-02,1.671941e-01,6.692525e-02,4.163952e-02,2.520497e-02,6.308023e-04,1.020635e-02"	1.556533	0.149636	-0.296514	-1202492.797	7
2	8	s12	s18	758736	0.641928	0	0.000002	0.35803	0	0	0.000001	0.000036	0.000003	0.000006	0.00004	0.358069	0.000004	0.000003	0.000003	0.000038	0.000003	0.000041	0.179057	-0.179015	-1058259.224	50	-1	0.990935	"4.842599e-01,1.312009e-01,7.265748e-02,1.651512e-01,6.775286e-02,4.291895e-02,2.400846e-02,7.228461e-04,1.132742e-02"	1.426743	0.155162	-0.264099	-1194757.316	9
2	9	s12	s19	759976	0.87241	0.000059	0.127531	0	0	0	0	0	0	0.127561	0	0	0.06378	0	0	0.127531	0	0.127531	0.127561	0	-952311.3818	62	-1	0.992554	"5.335219e-01,1.396942e-01,1.467680e-02,1.282670e-01,1.336581e-01,1.414943e-02,1.588471e-02,1.507276e-02,5.075110e-03"	0.228654	0.407812	0.128495	-1081907.311	6
2	10	s12	S1	759299	0.621716	0	0	0.378275	0	0	0	0.000008	0	0	0.000009	0.378284	0	0	0	0.000008	0	0.000009	0.189146	-0.189138	-1063338.767	62	-1	0.99167	"4.830969e-01,1.276154e-01,7.744683e-02,1.656853e-01,6.715588e-02,4.292301e-02,2.494741e-02,6.551337e-04,1.047410e-02"	1.524725	0.15288	-0.292095	-1197176.481	7
2	11	s12	s20	761860	1	0	0	0	0	0	0	0	0	0.000002	0.000014	0	0.000001	0.000001	0	0	0	0	0.000009	0.000006	-1092767.924	63	-1092768.647	0.995015	"2.871472e-01,4.011418e-01,6.962219e-06,5.812006e-02,2.174304e-01,8.904440e-05,3.817310e-03,3.196907e-02,2.781964e-04"	0.017588	0.439125	0.226502	-1029997.433	10
2	12	s12	S2	761211	0.871934	0.000071	0.127994	0	0	0	0	0	0	0.12803	0	0	0.064015	0	0	0.127994	0	0.127995	0.12803	0	-951767.9667	66	-1	0.994167	"5.394103e-01,1.327182e-01,1.597875e-02,1.311540e-01,1.300923e-01,1.463171e-02,1.590600e-02,1.529992e-02,4.808804e-03"	0.245093	0.399438	0.119719	-1080339.272	6
2	13	s12	s3	761208	0.863677	0	0.136313	0.000001	0.000003	0	0.000002	0.000001	0.000002	0.13632	0.000005	0.000007	0.068162	0.000003	0.000004	0.136314	0.000002	0.136316	0.136322	0	-952018.5218	66	-1	0.994163	"5.385876e-01,1.339812e-01,1.556369e-02,1.286155e-01,1.323815e-01,1.481031e-02,1.580109e-02,1.511163e-02,5.147509e-03"	0.236927	0.408732	0.124985	-1080990.524	6
2	14	s12	s4	759511	0.623047	0	0	0.376928	0	0	0	0.000024	0	0	0.000025	0.376952	0	0	0	0.000024	0	0.000024	0.188489	-0.188464	-1056727.408	54	-1	0.991947	"4.891709e-01,1.252351e-01,7.371240e-02,1.646223e-01,6.752545e-02,4.369249e-02,2.450707e-02,6.626732e-04,1.087155e-02"	1.454555	0.156153	-0.274715	-1191567.74	7
2	15	s12	s5	759024	0.631958	0	0	0.368029	0	0	0	0.000012	0	0	0.000012	0.368041	0	0	0	0.000012	0	0.000013	0.184027	-0.184014	-1060520.446	66	-1	0.991311	"4.839484e-01,1.299072e-01,7.431190e-02,1.655660e-01,6.676896e-02,4.344074e-02,2.472349e-02,6.749545e-04,1.065831e-02"	1.483255	0.152224	-0.277519	-1195434.258	7
2	16	s12	s6	759258	0.63608	0	0.000001	0.363913	0	0.000001	0	0.000001	0.000004	0.000006	0.000005	0.363918	0.000005	0.000004	0.000004	0.000002	0.000004	0.000006	0.181963	-0.181956	-1058698.34	70	-1	0.991617	"4.856747e-01,1.291233e-01,7.337972e-02,1.645117e-01,6.821749e-02,4.305261e-02,2.452114e-02,6.373741e-04,1.088197e-02"	1.435129	0.15674	-0.269301	-1194434.083	7
2	17	s12	s7	760407	0.908285	0.000014	0.091693	0	0	0.000008	0	0.000001	0	0.0917	0.000009	0.000001	0.04585	0	0	0.091693	0	0.091694	0.091705	0.000004	-954852.3723	118	-1	0.993117	"5.227832e-01,1.501094e-01,1.492331e-02,1.301970e-01,1.328541e-01,1.306338e-02,1.700879e-02,1.479866e-02,4.262135e-03"	0.240355	0.390632	0.120217	-1091060.157	6
2	18	s12	s8	761255	0.874074	0.000027	0.125898	0	0.000001	0.000001	0	0	0	0.125911	0.000001	0.000001	0.062956	0	0	0.125898	0	0.125898	0.125912	0	-951131.0118	106	-1	0.994225	"5.382730e-01,1.345556e-01,1.529875e-02,1.315783e-01,1.299680e-01,1.423174e-02,1.632751e-02,1.503429e-02,4.732880e-03"	0.243339	0.397424	0.120135	-1080023.708	6
2	19	s12	s9	760196	0.870864	0	0.129135	0	0	0	0	0	0	0.129136	0	0	0.064568	0	0	0.129135	0	0.129135	0.129136	0	-954483.7074	66	-1	0.992842	"5.347989e-01,1.376965e-01,1.539958e-02,1.291465e-01,1.327800e-01,1.413133e-02,1.595340e-02,1.512877e-02,4.965033e-03"	0.236127	0.40549	0.124762	-1081932.863	6
3	4	s13	s14	758369	0.652251	0	0	0.347746	0	0.000001	0	0.000001	0.000001	0.000001	0.000003	0.347748	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	0.173875	-0.173873	-1043720.462	50	-1	0.990456	"4.768564e-01,1.295737e-01,7.832269e-02,1.720243e-01,6.791922e-02,3.985957e-02,2.594775e-02,5.349960e-04,8.961266e-03"	1.535213	0.152195	-0.294292	-1197042.598	9
3	5	s13	s15	758214	0.620297	0	0	0.379699	0	0	0	0.000002	0.000001	0.000002	0.000004	0.379702	0.000002	0.000002	0.000002	0.000002	0.000001	0.000004	0.189853	-0.189849	-1051289.659	46	-1	0.990253	"4.882085e-01,1.234363e-01,7.315687e-02,1.701517e-01,6.664031e-02,4.299698e-02,2.420672e-02,5.612969e-04,1.064128e-02"	1.461032	0.153369	-0.272278	-1187591.399	7
3	6	s13	s16	760309	0.807214	0.003869	0.188908	0.000004	0.000004	0	0	0	0	0.190846	0	0.000009	0.095424	0	0.000002	0.188908	0	0.188908	0.190849	-0.000002	-944697.1077	162	-1	0.992989	"5.471536e-01,1.245718e-01,1.298720e-02,1.240964e-01,1.403211e-01,1.543204e-02,1.367673e-02,1.592528e-02,5.835891e-03"	0.190021	0.457535	0.15516	-1066544.365	6
3	7	s13	s17	758361	0.638834	0	0	0.361126	0	0	0	0.00004	0	0	0.00004	0.361166	0	0	0	0.00004	0	0.00004	0.180603	-0.180563	-1065409.908	110	-1	0.990445	"4.746706e-01,1.315337e-01,7.855669e-02,1.688801e-01,6.887298e-02,4.205074e-02,2.481712e-02,5.893183e-04,1.002875e-02"	1.500934	0.154276	-0.286761	-1202385.864	7
3	8	s13	s18	758139	0.641765	0	0	0.358219	0	0	0.000002	0.000007	0.000007	0.000009	0.000016	0.358233	0.000008	0.000008	0.000007	0.000007	0.000007	0.000014	0.179126	-0.179109	-1058796.585	79	-1	0.990155	"4.822076e-01,1.295640e-01,7.292793e-02,1.679083e-01,6.934736e-02,4.263096e-02,2.371213e-02,5.883673e-04,1.111334e-02"	1.393565	0.158569	-0.258524	-1194764.38	7
3	9	s13	s19	759994	0.877274	0.000035	0.12269	0	0	0	0	0	0	0.122708	0	0	0.061354	0	0	0.12269	0	0.122691	0.122708	0	-954575.2061	54	-1	0.992578	"5.306676e-01,1.389926e-01,1.503031e-02,1.313227e-01,1.345770e-01,1.399284e-02,1.557495e-02,1.491572e-02,4.926300e-03"	0.227418	0.40802	0.129081	-1084139.537	6
3	10	s13	S1	758528	0.620925	0	0	0.379063	0	0	0	0.000012	0	0	0.000012	0.379075	0	0	0	0.000012	0	0.000012	0.189543	-0.189532	-1064001.01	86	-1	0.990663	"4.803665e-01,1.262316e-01,7.812216e-02,1.688404e-01,6.833353e-02,4.268505e-02,2.462457e-02,5.989097e-04,1.019733e-02"	1.503606	0.154915	-0.288744	-1197607.391	9
3	11	s13	s20	761071	1	0	0	0	0	0	0	0	0	0.000002	0.000006	0	0.000001	0.000001	0	0.000001	0	0.000001	0.000004	0.000002	-1093339.966	54	-1093340.302	0.993984	"2.842852e-01,4.005350e-01,7.193959e-06,6.103236e-02,2.185882e-01,1.125160e-04,3.672004e-03,3.149499e-02,2.726037e-04"	0.016832	0.439944	0.227043	-1031376.111	7
3	12	s13	S2	760425	0.870178	0.000045	0.129777	0	0	0	0	0	0	0.1298	0	0	0.0649	0	0	0.129777	0	0.129778	0.1298	0	-952082.2719	74	-1	0.993141	"5.368881e-01,1.311460e-01,1.666777e-02,1.332951e-01,1.325460e-01,1.402775e-02,1.597932e-02,1.468601e-02,4.763913e-03"	0.246308	0.40683	0.12047	-1080899.253	6
3	13	s13	s3	760359	0.867616	0.000047	0.132338	0	0	0	0	0	0	0.132361	0	0	0.06618	0	0	0.132338	0	0.132338	0.132361	0	-952795.7039	58	-1	0.993055	"5.355518e-01,1.335691e-01,1.559441e-02,1.313916e-01,1.335941e-01,1.490235e-02,1.574800e-02,1.457481e-02,5.073806e-03"	0.234609	0.410074	0.126257	-1082002.399	6
3	14	s13	s4	758678	0.622305	0	0.000001	0.377684	0	0.000001	0	0.000008	0.000001	0.000001	0.00001	0.377694	0.000001	0.000001	0.000001	0.000009	0.000001	0.00001	0.188853	-0.188842	-1057234.067	74	-1	0.990859	"4.850969e-01,1.244833e-01,7.512658e-02,1.689334e-01,6.817614e-02,4.276006e-02,2.439034e-02,5.268775e-04,1.050637e-02"	1.459703	0.156288	-0.276622	-1192199.471	7
3	15	s13	s5	758223	0.631335	0	0	0.36866	0	0	0	0.000005	0	0	0.000005	0.368664	0	0	0	0.000005	0	0.000005	0.184335	-0.18433	-1061230.367	42	-1	0.990265	"4.823942e-01,1.279554e-01,7.431901e-02,1.678408e-01,6.858399e-02,4.348532e-02,2.412043e-02,5.980045e-04,1.070289e-02"	1.435312	0.156471	-0.268935	-1195329.822	9
3	16	s13	s6	758444	0.635306	0	0	0.364687	0.000005	0.000001	0	0.000001	0	0.000004	0.000002	0.364694	0.000002	0	0.000002	0.000002	0	0.000002	0.18235	-0.182343	-1059167.457	106	-1	0.990553	"4.836355e-01,1.278695e-01,7.325790e-02,1.669005e-01,6.925565e-02,4.368344e-02,2.436426e-02,5.519257e-04,1.048140e-02"	1.409591	0.158615	-0.263841	-1194517.912	9
